hypothesis,model,prompt_id,contest_number,context_prompt_url,N,Votos_TOP1_Best
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,5,0.7
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,6,0.7
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,7,0.7
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,1,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,2,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,3,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,4,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,5,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,6,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,7,0.3235294117647059
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,1,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,2,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,3,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,4,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,5,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,6,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,7,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,1,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,2,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,3,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,4,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,5,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,6,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,7,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,1,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,2,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,3,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,4,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,5,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,6,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,7,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,1,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,2,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,3,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,4,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,5,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,6,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,7,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,1,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,2,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,3,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,4,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,5,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,6,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,7,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,1,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,2,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,3,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,4,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,5,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,6,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,7,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,1,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,2,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,3,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,5,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,6,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,7,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,1,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,2,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,3,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,4,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,5,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,6,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,7,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,1,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,2,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,3,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,4,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,5,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,6,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,7,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,1,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,2,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,3,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,4,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,5,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,6,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,7,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,1,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,2,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,3,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,4,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,5,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,6,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,7,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,1,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,2,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,3,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,4,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,5,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,6,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,7,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,1,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,2,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,3,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,4,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,5,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,6,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,7,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,1,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,2,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,3,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,4,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,5,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,6,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,7,0.6086956521739131
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,1,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,2,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,3,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,4,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,5,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,6,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,7,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,1,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,2,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,3,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,4,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,5,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,6,1.0
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,7,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,1,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,2,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,3,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,4,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,5,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,6,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,7,0.4827586206896552
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,1,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,2,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,3,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,4,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,5,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,6,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,7,0.375
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,1,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,2,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,3,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,4,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,5,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,6,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,7,1.0
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,1,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,2,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,3,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,4,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,5,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,0.4482758620689655
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,0.2682926829268293
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,0.2682926829268293
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,0.2682926829268293
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,0.2682926829268293
H2,paraphrase-MiniLM-L12-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,0.2682926829268293
