hypothesis,model,prompt_id,contest_number,context_prompt_url,N,TOPN_max,TOPN_media,TOPN_min,Real,Votos_Real,Votos_TOP1_Best
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,1,12.0,12.0,12.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,2,20.0,16.0,12.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,3,20.0,15.333333333333334,12.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,4,20.0,16.0,12.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,5,20.0,15.0,11.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,6,20.0,15.166666666666666,11.0,20.0,0.6,0.6
H2,all-mpnet-base-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,7,20.0,15.166666666666666,11.0,20.0,0.6,0.6
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,1,13.0,13.0,13.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,2,17.0,15.0,13.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,3,29.0,19.666666666666668,13.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,4,29.0,18.25,13.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,5,29.0,17.0,12.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,6,29.0,16.5,12.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,7,29.0,16.142857142857142,12.0,29.0,0.4482758620689655,0.4482758620689655
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,1,28.0,28.0,28.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,2,28.0,19.5,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,3,28.0,18.0,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,4,28.0,16.25,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,5,28.0,15.8,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,6,40.0,19.833333333333332,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,7,40.0,19.285714285714285,11.0,40.0,0.7,0.7
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,1,12.0,12.0,12.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,2,34.0,23.0,12.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,3,34.0,21.333333333333332,12.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,4,34.0,19.0,12.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,5,34.0,17.4,11.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,6,34.0,17.166666666666668,11.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,7,34.0,16.428571428571427,11.0,34.0,0.35294117647058826,0.35294117647058826
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,1,11.0,11.0,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,2,29.0,20.0,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,3,29.0,18.0,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,4,29.0,16.5,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,5,29.0,15.4,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,29.0,15.833333333333334,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,29.0,15.571428571428571,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,12.0,12.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,14.0,13.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,14.0,12.666666666666666,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,23.0,15.25,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,23.0,15.2,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,6,23.0,15.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,7,23.0,14.428571428571429,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,1,18.0,18.0,18.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,2,18.0,16.5,15.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,3,29.0,20.666666666666668,15.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,4,29.0,19.25,15.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,5,29.0,17.8,12.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,6,29.0,18.0,12.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,7,29.0,17.142857142857142,12.0,35.0,0.5142857142857142,0.5142857142857142
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,1,31.0,31.0,31.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,2,31.0,23.0,15.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,3,31.0,19.0,11.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,4,31.0,18.75,11.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,5,31.0,18.6,11.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,6,31.0,18.166666666666668,11.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,7,31.0,19.142857142857142,11.0,31.0,1.0,1.0
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,1,16.0,16.0,16.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,2,16.0,14.0,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,3,16.0,13.333333333333334,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,4,18.0,14.5,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,5,26.0,16.8,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,6,26.0,15.833333333333334,11.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,7,26.0,15.142857142857142,11.0,26.0,0.6153846153846154,0.6153846153846154
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,1,13.0,13.0,13.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,2,13.0,12.5,12.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,3,21.0,15.333333333333334,12.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,4,44.0,22.5,12.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,5,44.0,20.2,11.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,6,44.0,20.0,11.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,7,44.0,22.428571428571427,11.0,44.0,0.29545454545454547,0.29545454545454547
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,1,28.0,28.0,28.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,2,28.0,25.0,22.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,3,33.0,27.666666666666668,22.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,4,33.0,24.5,15.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,5,33.0,23.8,15.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,6,33.0,24.833333333333332,15.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,7,33.0,23.285714285714285,14.0,33.0,0.8484848484848485,0.8484848484848485
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,1,13.0,13.0,13.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,2,13.0,12.0,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,3,17.0,13.666666666666666,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,4,26.0,16.75,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,5,26.0,16.4,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,6,26.0,15.666666666666666,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,7,26.0,15.142857142857142,11.0,30.0,0.43333333333333335,0.43333333333333335
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,1,13.0,13.0,13.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,2,14.0,13.5,13.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,3,14.0,12.666666666666666,11.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,4,14.0,12.5,11.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,5,21.0,14.2,11.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,6,21.0,14.166666666666666,11.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,7,21.0,14.714285714285714,11.0,21.0,0.6190476190476191,0.6190476190476191
H2,text-embedding-3-large,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,1,28.0,28.0,28.0,59.0,0.4745762711864407,0.4745762711864407
